Order ID, Amount , Profit ,Quantity,Category,Sub-Category,PaymentMode,Order Date,Day,Month,Year,CustomerName,State,City
B-25945," $9,952.00 "," $3,301.00 ",15,Electronics,Electronic Games,Debit Card,10-03-2023,10,3,2023,Tanya Thomas MD,Texas,Dallas
B-25120," $7,122.00 "," $1,836.00 ",6,Electronics,Phones,Debit Card,10-03-2023,10,3,2023,Julia Gallagher,Texas,Houston
B-25120," $7,327.00 "," $2,596.00 ",15,Office Supplies,Markers,Credit Card,10-03-2023,10,3,2023,Julia Gallagher,Texas,Houston
B-26835," $5,427.00 ", $728.00 ,3,Electronics,Phones,UPI,09-03-2023,9,3,2023,Keith Smith,Florida,Miami
B-26986," $7,900.00 ", $482.00 ,4,Electronics,Phones,COD,08-03-2025,8,3,2025,William Martin,Ohio,Columbus
B-25809," $2,685.00 ", $379.00 ,18,Electronics,Phones,UPI,08-03-2022,8,3,2022,Kelly Smith,Ohio,Cleveland
B-25809," $4,548.00 "," $2,135.00 ",8,Office Supplies,Markers,Debit Card,08-03-2022,8,3,2022,Kelly Smith,Ohio,Cleveland
B-25809," $6,184.00 ", $50.00 ,14,Electronics,Electronic Games,Credit Card,08-03-2022,8,3,2022,Kelly Smith,Ohio,Cleveland
B-25809," $9,916.00 "," $4,602.00 ",14,Furniture,Chairs,UPI,08-03-2022,8,3,2022,Kelly Smith,Ohio,Cleveland
B-26978," $1,108.00 ", $167.00 ,18,Electronics,Laptops,Debit Card,07-03-2025,7,3,2025,Roger Harris,Illinois,Springfield
B-26978, $535.00 , $72.00 ,6,Furniture,Bookcases,COD,07-03-2025,7,3,2025,Roger Harris,Illinois,Springfield
B-26978," $9,776.00 "," $3,750.00 ",9,Office Supplies,Binders,UPI,07-03-2025,7,3,2025,Roger Harris,Illinois,Springfield
B-25897," $5,393.00 "," $2,642.00 ",8,Furniture,Chairs,UPI,07-03-2021,7,3,2021,Jessica Blankenship,Ohio,Cincinnati
B-25885," $4,948.00 "," $2,356.00 ",18,Electronics,Printers,Debit Card,06-03-2021,6,3,2021,Dawn Howard,Texas,Houston
B-25885," $9,704.00 "," $4,339.00 ",12,Office Supplies,Pens,COD,06-03-2021,6,3,2021,Dawn Howard,Texas,Houston
B-25885," $6,435.00 ", $334.00 ,10,Electronics,Electronic Games,Debit Card,06-03-2021,6,3,2021,Dawn Howard,Texas,Houston
B-25965, $544.00 , $272.00 ,2,Electronics,Laptops,Debit Card,05-03-2021,5,3,2021,Tanner Vance,Texas,Houston
B-26321," $2,062.00 ", $848.00 ,6,Office Supplies,Markers,Credit Card,04-03-2024,4,3,2024,Christine Wheeler,Florida,Tampa
B-25303, $770.00 , $241.00 ,11,Furniture,Sofas,COD,04-03-2023,4,3,2023,Michelle Hunter,Ohio,Cincinnati
B-25510," $2,478.00 ", $92.00 ,12,Furniture,Bookcases,COD,03-03-2021,3,3,2021,Laura Andrews,New York,New York City
B-26969," $8,856.00 "," $2,020.00 ",9,Office Supplies,Pens,Debit Card,02-03-2024,2,3,2024,Connie Richards,Ohio,Cleveland
B-26969," $3,348.00 ", $568.00 ,5,Office Supplies,Markers,Credit Card,02-03-2024,2,3,2024,Connie Richards,Ohio,Cleveland
B-26299," $2,776.00 ", $887.00 ,9,Electronics,Phones,Debit Card,01-03-2023,1,3,2023,Lauren Harris,Ohio,Cleveland
B-26299," $1,676.00 ", $330.00 ,14,Electronics,Laptops,EMI,01-03-2023,1,3,2023,Lauren Harris,Ohio,Cleveland
B-26299," $3,927.00 "," $1,133.00 ",12,Furniture,Bookcases,COD,01-03-2023,1,3,2023,Lauren Harris,Ohio,Cleveland
B-25999," $2,740.00 ", $558.00 ,8,Office Supplies,Pens,UPI,01-03-2025,1,3,2025,Raymond Reyes,California,San Diego
B-25999," $7,895.00 "," $1,005.00 ",1,Furniture,Chairs,Credit Card,01-03-2025,1,3,2025,Raymond Reyes,California,San Diego
B-25966," $6,093.00 "," $3,042.00 ",9,Furniture,Bookcases,Debit Card,01-03-2021,1,3,2021,Susan Baker,California,San Diego
B-26924," $1,083.00 ", $501.00 ,6,Office Supplies,Pens,COD,28-02-2021,28,2,2021,David Johnson,Texas,Austin
B-26069," $3,577.00 ", $699.00 ,2,Furniture,Tables,UPI,28-02-2022,28,2,2022,Jeffrey Wilcox,Illinois,Peoria
B-26069, $838.00 , $271.00 ,11,Office Supplies,Markers,EMI,28-02-2022,28,2,2022,Jeffrey Wilcox,Illinois,Peoria
B-25856," $3,731.00 ", $647.00 ,1,Office Supplies,Pens,Credit Card,28-02-2023,28,2,2023,Monica Gibson,Illinois,Springfield
B-25856," $3,428.00 ", $350.00 ,1,Furniture,Chairs,Credit Card,28-02-2023,28,2,2023,Monica Gibson,Illinois,Springfield
B-25856," $7,223.00 "," $2,433.00 ",12,Office Supplies,Binders,Credit Card,28-02-2023,28,2,2023,Monica Gibson,Illinois,Springfield
B-25830," $3,839.00 "," $1,415.00 ",10,Office Supplies,Binders,UPI,28-02-2022,28,2,2022,Andrew Benson,Florida,Orlando
B-25552," $8,788.00 "," $3,944.00 ",19,Office Supplies,Paper,EMI,28-02-2023,28,2,2023,Danny Ramirez,New York,New York City
B-25552," $1,732.00 ", $766.00 ,7,Office Supplies,Binders,UPI,28-02-2023,28,2,2023,Danny Ramirez,New York,New York City
B-25329," $5,412.00 "," $1,192.00 ",18,Furniture,Tables,Credit Card,28-02-2024,28,2,2024,Stephanie Flores,California,San Diego
B-26844," $4,163.00 ", $897.00 ,14,Electronics,Electronic Games,COD,27-02-2025,27,2,2025,Ryan Hale,Ohio,Cleveland
B-26820," $5,402.00 "," $1,666.00 ",12,Furniture,Bookcases,EMI,26-02-2025,26,2,2025,Kimberly Beard,Ohio,Cleveland
B-26730," $6,139.00 ", $451.00 ,10,Furniture,Tables,Debit Card,26-02-2022,26,2,2022,David Smith,Florida,Orlando
B-26730," $4,439.00 "," $1,712.00 ",19,Furniture,Sofas,Credit Card,26-02-2022,26,2,2022,David Smith,Florida,Orlando
B-26730," $8,636.00 "," $3,192.00 ",3,Furniture,Chairs,COD,26-02-2022,26,2,2022,David Smith,Florida,Orlando
B-26508," $9,894.00 "," $3,698.00 ",20,Office Supplies,Paper,EMI,25-02-2024,25,2,2024,Christopher Kirk,Florida,Miami
B-26508," $9,204.00 "," $3,289.00 ",16,Electronics,Laptops,Credit Card,25-02-2024,25,2,2024,Christopher Kirk,Florida,Miami
B-26277," $2,323.00 ", $727.00 ,7,Furniture,Tables,COD,24-02-2022,24,2,2022,Matthew Harris,Texas,Dallas
B-26277," $1,368.00 ", $406.00 ,9,Furniture,Bookcases,UPI,24-02-2022,24,2,2022,Matthew Harris,Texas,Dallas
B-25832," $6,129.00 "," $2,976.00 ",2,Electronics,Laptops,EMI,24-02-2025,24,2,2025,Jennifer Arnold,New York,New York City
B-25832," $4,395.00 "," $1,663.00 ",3,Furniture,Bookcases,COD,24-02-2025,24,2,2025,Jennifer Arnold,New York,New York City
B-25501," $9,874.00 "," $3,895.00 ",4,Office Supplies,Binders,EMI,24-02-2025,24,2,2025,Michelle Anderson,Ohio,Cleveland
B-26747, $576.00 , $76.00 ,13,Furniture,Sofas,UPI,23-02-2022,23,2,2022,Amy Wilson,California,Los Angeles
B-26747," $3,574.00 ", $851.00 ,4,Electronics,Printers,Credit Card,23-02-2022,23,2,2022,Amy Wilson,California,Los Angeles
B-26185," $1,591.00 ", $727.00 ,5,Electronics,Electronic Games,Credit Card,23-02-2022,23,2,2022,Dr. Sarah Booth,Ohio,Cincinnati
B-25166," $1,133.00 ", $73.00 ,17,Furniture,Chairs,UPI,23-02-2023,23,2,2023,Richard Castaneda,Ohio,Cleveland
B-25166," $6,248.00 "," $1,168.00 ",19,Furniture,Bookcases,COD,23-02-2023,23,2,2023,Richard Castaneda,Ohio,Cleveland
B-26598," $1,093.00 ", $397.00 ,17,Electronics,Printers,Credit Card,22-02-2022,22,2,2022,James Carter,Ohio,Columbus
B-26598," $2,636.00 ", $88.00 ,11,Office Supplies,Paper,Debit Card,22-02-2022,22,2,2022,James Carter,Ohio,Columbus
B-26041," $9,498.00 ", $256.00 ,12,Electronics,Phones,COD,22-02-2021,22,2,2021,Matthew James,Illinois,Peoria
B-26980," $9,752.00 "," $3,618.00 ",5,Furniture,Bookcases,Debit Card,21-02-2024,21,2,2024,Mary Johnson,New York,Rochester
B-26885," $9,024.00 ", $730.00 ,4,Furniture,Tables,Credit Card,20-02-2024,20,2,2024,Peter Castro,Texas,Dallas
B-26885," $2,468.00 ", $418.00 ,4,Electronics,Laptops,Credit Card,20-02-2024,20,2,2024,Peter Castro,Texas,Dallas
B-25919," $2,140.00 ", $970.00 ,4,Office Supplies,Paper,Credit Card,20-02-2025,20,2,2025,Rebekah Carter,Florida,Orlando
B-25919," $2,670.00 "," $1,026.00 ",1,Electronics,Laptops,Debit Card,20-02-2025,20,2,2025,Rebekah Carter,Florida,Orlando
B-26999," $3,756.00 "," $1,318.00 ",5,Furniture,Tables,UPI,19-02-2024,19,2,2024,Edward Valencia,Florida,Miami
B-26792," $3,288.00 "," $1,477.00 ",3,Office Supplies,Pens,EMI,19-02-2022,19,2,2022,Alejandro Williams,Illinois,Springfield
B-25714," $6,962.00 "," $3,429.00 ",12,Electronics,Electronic Games,UPI,19-02-2025,19,2,2025,Joyce Good MD,Florida,Miami
B-26659, $526.00 , $83.00 ,4,Furniture,Sofas,Credit Card,18-02-2022,18,2,2022,Samuel Little MD,Illinois,Chicago
B-26654," $7,838.00 "," $1,142.00 ",13,Electronics,Phones,UPI,18-02-2021,18,2,2021,Mrs. Jennifer Lewis,California,San Francisco
B-26654," $9,300.00 "," $3,146.00 ",6,Electronics,Phones,Credit Card,18-02-2021,18,2,2021,Mrs. Jennifer Lewis,California,San Francisco
B-26654," $1,733.00 ", $133.00 ,17,Office Supplies,Paper,Debit Card,18-02-2021,18,2,2021,Mrs. Jennifer Lewis,California,San Francisco
B-26288," $5,344.00 "," $2,607.00 ",6,Office Supplies,Paper,Debit Card,18-02-2025,18,2,2025,Mr. Nathaniel Reeves,New York,Rochester
B-26279," $3,747.00 ", $410.00 ,5,Office Supplies,Markers,Credit Card,17-02-2023,17,2,2023,Jason Brown,Illinois,Chicago
B-26279," $3,194.00 ", $534.00 ,4,Office Supplies,Binders,UPI,17-02-2023,17,2,2023,Jason Brown,Illinois,Chicago
B-25925," $3,022.00 ", $384.00 ,1,Office Supplies,Pens,Credit Card,17-02-2021,17,2,2021,James Hart,Illinois,Chicago
B-25925," $5,266.00 "," $1,111.00 ",13,Electronics,Electronic Games,Debit Card,17-02-2021,17,2,2021,James Hart,Illinois,Chicago
B-26564," $7,909.00 "," $1,942.00 ",19,Electronics,Phones,COD,16-02-2024,16,2,2024,Daryl Miles,Florida,Orlando
B-26564," $1,297.00 ", $600.00 ,7,Office Supplies,Binders,Credit Card,16-02-2024,16,2,2024,Daryl Miles,Florida,Orlando
B-25369," $1,579.00 ", $602.00 ,9,Electronics,Laptops,Credit Card,16-02-2025,16,2,2025,Thomas Wallace,Texas,Dallas
B-25369," $3,760.00 "," $1,849.00 ",19,Furniture,Chairs,EMI,16-02-2025,16,2,2025,Thomas Wallace,Texas,Dallas
B-25955, $655.00 , $297.00 ,4,Office Supplies,Markers,Debit Card,15-02-2022,15,2,2022,Alexander Adams,New York,Buffalo
B-25940," $7,566.00 ", $606.00 ,6,Electronics,Phones,Debit Card,14-02-2025,14,2,2025,David Lara,California,San Diego
B-25790," $2,792.00 "," $1,008.00 ",8,Electronics,Printers,COD,14-02-2021,14,2,2021,Justin Rosales,Florida,Miami
B-26661," $2,386.00 ", $999.00 ,3,Office Supplies,Pens,COD,13-02-2024,13,2,2024,Jason Norman,Florida,Miami
B-26405," $7,497.00 ", $319.00 ,18,Furniture,Chairs,COD,12-02-2024,12,2,2024,Christopher Brooks,Illinois,Peoria
B-25232," $7,792.00 "," $1,403.00 ",13,Office Supplies,Paper,UPI,12-02-2021,12,2,2021,Darren Moore,Illinois,Peoria
B-25232," $2,346.00 ", $388.00 ,14,Furniture,Chairs,Debit Card,12-02-2021,12,2,2021,Darren Moore,Illinois,Peoria
B-26643," $5,832.00 "," $2,588.00 ",10,Electronics,Printers,COD,11-02-2022,11,2,2022,John Williams,Florida,Miami
B-26643," $7,306.00 "," $1,547.00 ",3,Office Supplies,Paper,COD,11-02-2022,11,2,2022,John Williams,Florida,Miami
B-26643," $7,344.00 "," $2,251.00 ",7,Electronics,Electronic Games,Debit Card,11-02-2022,11,2,2022,John Williams,Florida,Miami
B-26510," $1,629.00 ", $265.00 ,1,Office Supplies,Paper,UPI,11-02-2025,11,2,2025,Douglas Pennington,Texas,Dallas
B-25456," $5,632.00 "," $2,358.00 ",20,Furniture,Sofas,Credit Card,11-02-2024,11,2,2024,Stephanie Sanchez,Florida,Miami
B-25444," $7,626.00 ", $229.00 ,5,Office Supplies,Pens,EMI,11-02-2024,11,2,2024,Jessica Hunt,Illinois,Springfield
B-26009," $8,945.00 "," $1,728.00 ",10,Furniture,Tables,UPI,10-02-2021,10,2,2021,Sara Garcia,Illinois,Peoria
B-25064," $4,628.00 "," $1,491.00 ",17,Electronics,Electronic Games,UPI,10-02-2022,10,2,2022,Kimberly Johnson,New York,Buffalo
B-25064," $6,109.00 "," $3,040.00 ",9,Furniture,Chairs,EMI,10-02-2022,10,2,2022,Kimberly Johnson,New York,Buffalo
B-25011," $3,913.00 ", $961.00 ,15,Furniture,Sofas,UPI,10-02-2024,10,2,2024,Eric Bates,Ohio,Columbus
B-26906," $3,665.00 ", $802.00 ,4,Office Supplies,Markers,Credit Card,09-02-2025,9,2,2025,Cathy Clark,Florida,Tampa
B-26489," $6,223.00 "," $1,478.00 ",3,Furniture,Sofas,Debit Card,09-02-2021,9,2,2021,Michelle Bailey,Texas,Dallas
B-26489," $3,297.00 ", $102.00 ,12,Electronics,Phones,Credit Card,09-02-2021,9,2,2021,Michelle Bailey,Texas,Dallas
B-26489," $2,791.00 ", $894.00 ,14,Electronics,Laptops,COD,09-02-2021,9,2,2021,Michelle Bailey,Texas,Dallas
B-26489," $8,943.00 "," $3,121.00 ",17,Furniture,Chairs,Debit Card,09-02-2021,9,2,2021,Michelle Bailey,Texas,Dallas
B-26393," $2,258.00 ", $135.00 ,18,Electronics,Printers,Credit Card,07-02-2024,7,2,2024,Ashley Palmer,Florida,Miami
B-25548," $8,851.00 ", $999.00 ,12,Electronics,Laptops,UPI,07-02-2024,7,2,2024,Joseph Wilson,Ohio,Cincinnati
B-26552," $2,804.00 ", $936.00 ,10,Electronics,Electronic Games,Credit Card,06-02-2022,6,2,2022,Olivia Orozco,Texas,Austin
B-25011," $3,913.00 ", $961.00 ,15,Furniture,Sofas,UPI,06-02-2021,6,2,2021,Steven Keith,California,San Francisco
B-25566," $3,877.00 ", $481.00 ,16,Furniture,Chairs,Debit Card,04-02-2022,4,2,2022,Susan Valdez,New York,New York City
B-25456," $5,632.00 "," $2,358.00 ",20,Furniture,Sofas,Credit Card,04-02-2025,4,2,2025,Reginald Espinoza,Ohio,Cleveland
B-25388," $5,047.00 "," $2,211.00 ",13,Furniture,Sofas,EMI,04-02-2021,4,2,2021,Sara Castro,Illinois,Chicago
B-26464," $8,797.00 "," $1,010.00 ",8,Furniture,Tables,UPI,03-02-2022,3,2,2022,Zachary Perez,Texas,Austin
B-26464," $5,704.00 ", $714.00 ,13,Electronics,Laptops,EMI,03-02-2022,3,2,2022,Zachary Perez,Texas,Austin
B-26464," $9,236.00 "," $2,899.00 ",5,Electronics,Laptops,Debit Card,03-02-2022,3,2,2022,Zachary Perez,Texas,Austin
B-26353," $6,304.00 ", $766.00 ,14,Furniture,Tables,EMI,03-02-2023,3,2,2023,Samuel Moore,Ohio,Columbus
B-26353," $5,317.00 "," $1,345.00 ",18,Furniture,Chairs,Debit Card,03-02-2023,3,2,2023,Samuel Moore,Ohio,Columbus
B-26232," $5,219.00 "," $1,180.00 ",20,Office Supplies,Binders,COD,03-02-2023,3,2,2023,Jacqueline Harris,California,San Francisco
B-26029," $4,918.00 "," $1,485.00 ",7,Electronics,Phones,UPI,02-02-2023,2,2,2023,Anthony May,Florida,Tampa
B-25957," $4,470.00 ", $413.00 ,13,Electronics,Laptops,UPI,02-02-2025,2,2,2025,Michael Chambers,California,Los Angeles
B-25486," $4,215.00 ", $432.00 ,14,Furniture,Chairs,Debit Card,02-02-2024,2,2,2024,Melissa Wise,Ohio,Columbus
B-25463," $3,137.00 ", $571.00 ,9,Office Supplies,Pens,Debit Card,02-02-2025,2,2,2025,Tina Davies,Illinois,Chicago
B-26623," $6,195.00 "," $1,556.00 ",18,Furniture,Sofas,EMI,01-02-2025,1,2,2025,Cindy Rowland,Illinois,Springfield
B-25915," $3,433.00 "," $1,169.00 ",10,Office Supplies,Binders,COD,01-02-2024,1,2,2024,Adam Clark,California,San Francisco
B-25915," $3,887.00 "," $1,490.00 ",1,Office Supplies,Binders,Debit Card,01-02-2024,1,2,2024,Adam Clark,California,San Francisco
B-26864," $2,539.00 ", $324.00 ,5,Electronics,Electronic Games,UPI,30-01-2021,30,1,2021,Collin Cameron,California,San Francisco
B-26740," $9,369.00 "," $3,297.00 ",6,Electronics,Printers,Debit Card,30-01-2025,30,1,2025,Logan Galloway,New York,New York City
B-26740," $8,680.00 "," $4,068.00 ",20,Electronics,Printers,Credit Card,30-01-2025,30,1,2025,Logan Galloway,New York,New York City
B-26740," $3,067.00 "," $1,475.00 ",8,Electronics,Laptops,UPI,30-01-2025,30,1,2025,Logan Galloway,New York,New York City
B-25511," $8,521.00 "," $2,584.00 ",7,Office Supplies,Paper,COD,29-01-2025,29,1,2025,Samuel Hayes,Illinois,Peoria
B-25511," $9,707.00 "," $3,483.00 ",10,Electronics,Electronic Games,EMI,29-01-2025,29,1,2025,Samuel Hayes,Illinois,Peoria
B-25112," $7,421.00 ", $958.00 ,10,Furniture,Tables,COD,29-01-2023,29,1,2023,Tyler Thompson,Texas,Dallas
B-26312," $1,760.00 ", $619.00 ,16,Furniture,Sofas,Debit Card,28-01-2023,28,1,2023,Becky Hodges,Texas,Houston
B-26312," $6,351.00 ", $986.00 ,15,Electronics,Printers,UPI,28-01-2023,28,1,2023,Becky Hodges,Texas,Houston
B-25295," $2,025.00 ", $528.00 ,1,Office Supplies,Pens,Credit Card,28-01-2024,28,1,2024,Paul Rogers,Florida,Miami
B-25295," $6,800.00 ", $167.00 ,16,Office Supplies,Binders,EMI,28-01-2024,28,1,2024,Paul Rogers,Florida,Miami
B-25454," $5,666.00 "," $2,733.00 ",17,Electronics,Electronic Games,Credit Card,27-01-2025,27,1,2025,Vanessa Deleon,Florida,Tampa
B-25298," $8,104.00 "," $1,039.00 ",6,Office Supplies,Markers,COD,27-01-2025,27,1,2025,Christina Oconnell,California,San Francisco
B-25532," $3,661.00 ", $436.00 ,13,Furniture,Sofas,EMI,26-01-2023,26,1,2023,Brian Young,Texas,Austin
B-26735," $2,078.00 ", $612.00 ,6,Electronics,Laptops,COD,25-01-2022,25,1,2022,Bruce Dennis,Texas,Austin
B-25940," $7,566.00 ", $606.00 ,6,Electronics,Phones,Debit Card,25-01-2025,25,1,2025,Ryan Foster,Ohio,Columbus
B-26137," $3,423.00 ", $804.00 ,4,Electronics,Printers,Credit Card,24-01-2024,24,1,2024,Amy Williams,Texas,Austin
B-26703," $4,206.00 "," $1,821.00 ",17,Electronics,Electronic Games,EMI,23-01-2022,23,1,2022,Juan Erickson,Texas,Austin
B-26510," $1,629.00 ", $265.00 ,1,Office Supplies,Paper,UPI,23-01-2024,23,1,2024,Ricardo Andrews,California,San Diego
B-25437," $4,688.00 "," $1,841.00 ",3,Electronics,Laptops,Credit Card,23-01-2023,23,1,2023,Justin Thomas,California,San Francisco
B-26224," $5,564.00 ", $175.00 ,11,Electronics,Laptops,COD,22-01-2023,22,1,2023,Mitchell Lester,Illinois,Chicago
B-26224," $3,953.00 "," $1,776.00 ",15,Electronics,Electronic Games,UPI,22-01-2023,22,1,2023,Mitchell Lester,Illinois,Chicago
B-25842," $1,248.00 ", $584.00 ,13,Office Supplies,Pens,EMI,22-01-2024,22,1,2024,Christina Conner,Ohio,Columbus
B-25842, $514.00 , $109.00 ,15,Office Supplies,Paper,Debit Card,22-01-2024,22,1,2024,Christina Conner,Ohio,Columbus
B-25842," $3,669.00 ", $154.00 ,14,Office Supplies,Markers,EMI,22-01-2024,22,1,2024,Christina Conner,Ohio,Columbus
B-26069," $3,577.00 ", $699.00 ,2,Furniture,Tables,UPI,21-01-2021,21,1,2021,Stephen Baker,Ohio,Columbus
B-26069, $838.00 , $271.00 ,11,Office Supplies,Markers,EMI,21-01-2021,21,1,2021,Stephen Baker,Ohio,Columbus
B-26894," $8,769.00 "," $3,178.00 ",16,Office Supplies,Markers,Debit Card,20-01-2023,20,1,2023,Adam James,Illinois,Chicago
B-26296," $7,644.00 "," $2,428.00 ",6,Electronics,Phones,Debit Card,20-01-2022,20,1,2022,Aaron Dunn,Illinois,Springfield
B-25777," $6,236.00 "," $2,839.00 ",7,Electronics,Printers,Credit Card,20-01-2022,20,1,2022,Eric Adams,Illinois,Springfield
B-26112," $1,476.00 ", $247.00 ,5,Furniture,Bookcases,COD,19-01-2022,19,1,2022,Raymond Burgess,California,San Diego
B-25841, $782.00 , $374.00 ,8,Office Supplies,Pens,EMI,19-01-2021,19,1,2021,Jacob Meyer,Illinois,Peoria
B-25841," $4,371.00 "," $1,852.00 ",1,Electronics,Laptops,UPI,19-01-2021,19,1,2021,Jacob Meyer,Illinois,Peoria
B-25232," $7,792.00 "," $1,403.00 ",13,Office Supplies,Paper,UPI,19-01-2024,19,1,2024,Kristy Hernandez,California,San Diego
B-25232," $2,346.00 ", $388.00 ,14,Furniture,Chairs,Debit Card,19-01-2024,19,1,2024,Kristy Hernandez,California,San Diego
B-26965," $1,592.00 ", $480.00 ,13,Electronics,Laptops,Debit Card,18-01-2022,18,1,2022,Jordan Krause,Ohio,Cleveland
B-26734, $847.00 , $355.00 ,17,Furniture,Tables,COD,18-01-2023,18,1,2023,Shawn Wise,California,San Francisco
B-25996, $714.00 , $232.00 ,14,Furniture,Tables,UPI,18-01-2023,18,1,2023,Brandon Alvarado,Ohio,Columbus
B-25763," $2,349.00 ", $319.00 ,4,Office Supplies,Pens,UPI,18-01-2022,18,1,2022,Clayton Lara,Florida,Miami
B-25763," $7,377.00 "," $2,049.00 ",4,Office Supplies,Markers,UPI,18-01-2022,18,1,2022,Clayton Lara,Florida,Miami
B-25763," $8,220.00 "," $3,882.00 ",14,Furniture,Chairs,UPI,18-01-2022,18,1,2022,Clayton Lara,Florida,Miami
B-25763," $2,379.00 ", $279.00 ,7,Furniture,Chairs,Debit Card,18-01-2022,18,1,2022,Clayton Lara,Florida,Miami
B-25038, $738.00 , $342.00 ,2,Furniture,Chairs,Debit Card,18-01-2022,18,1,2022,Pamela Jones,New York,New York City
B-26453," $1,231.00 ", $214.00 ,20,Electronics,Laptops,Debit Card,17-01-2023,17,1,2023,Courtney Williams,Ohio,Columbus
B-26083," $3,265.00 "," $1,390.00 ",16,Office Supplies,Paper,Credit Card,17-01-2024,17,1,2024,Bethany Harrison,California,Los Angeles
B-25228," $6,061.00 "," $2,121.00 ",19,Electronics,Laptops,EMI,17-01-2022,17,1,2022,Dr. Thomas Peterson,California,San Diego
B-26121," $1,126.00 ", $55.00 ,1,Furniture,Bookcases,UPI,16-01-2022,16,1,2022,Jon Banks,Florida,Tampa
B-25112," $7,421.00 ", $958.00 ,10,Furniture,Tables,COD,16-01-2022,16,1,2022,Melissa Morales,Texas,Houston
B-26457," $5,376.00 "," $1,928.00 ",7,Furniture,Tables,Credit Card,15-01-2025,15,1,2025,Mario Hall,New York,New York City
B-26116," $6,389.00 ", $734.00 ,1,Furniture,Sofas,EMI,15-01-2022,15,1,2022,Jeremy Jackson,Texas,Dallas
B-25394," $3,686.00 ", $760.00 ,20,Office Supplies,Pens,Debit Card,15-01-2022,15,1,2022,Richard Wolfe,Ohio,Columbus
B-25223," $2,521.00 ", $906.00 ,7,Electronics,Phones,COD,15-01-2022,15,1,2022,Heidi Davis,New York,Buffalo
B-25223," $3,099.00 ", $479.00 ,1,Office Supplies,Paper,COD,15-01-2022,15,1,2022,Heidi Davis,New York,Buffalo
B-25024," $9,002.00 "," $4,197.00 ",2,Office Supplies,Markers,EMI,15-01-2025,15,1,2025,Christopher Stone,Ohio,Cincinnati
B-26964," $3,522.00 ", $898.00 ,15,Office Supplies,Pens,Credit Card,14-01-2022,14,1,2022,Abigail Brown,California,Los Angeles
B-26168," $8,848.00 "," $2,090.00 ",9,Office Supplies,Pens,Debit Card,14-01-2025,14,1,2025,Jerry Smith,California,San Diego
B-25744," $3,936.00 "," $1,626.00 ",14,Office Supplies,Paper,COD,14-01-2022,14,1,2022,Sherry Tran,New York,Buffalo
B-25744," $1,689.00 ", $109.00 ,9,Electronics,Electronic Games,UPI,14-01-2022,14,1,2022,Sherry Tran,New York,Buffalo
B-25744," $8,438.00 "," $3,427.00 ",12,Office Supplies,Binders,Credit Card,14-01-2022,14,1,2022,Sherry Tran,New York,Buffalo
B-26872, $992.00 , $177.00 ,6,Electronics,Phones,UPI,13-01-2024,13,1,2024,Scott Gibbs,California,Los Angeles
B-26872," $4,699.00 ", $625.00 ,18,Office Supplies,Markers,EMI,13-01-2024,13,1,2024,Scott Gibbs,California,Los Angeles
B-25738," $9,909.00 "," $2,999.00 ",18,Office Supplies,Markers,COD,13-01-2022,13,1,2022,Teresa Perez,Texas,Austin
B-26383," $7,967.00 "," $2,504.00 ",13,Electronics,Printers,EMI,12-01-2023,12,1,2023,Brittany Jenkins,New York,Buffalo
B-26383, $798.00 , $308.00 ,10,Electronics,Phones,Debit Card,12-01-2023,12,1,2023,Brittany Jenkins,New York,Buffalo
B-25925," $3,022.00 ", $384.00 ,1,Office Supplies,Pens,Credit Card,11-01-2022,11,1,2022,Ronald Mckinney,Texas,Austin
B-25925," $5,266.00 "," $1,111.00 ",13,Electronics,Electronic Games,Debit Card,11-01-2022,11,1,2022,Ronald Mckinney,Texas,Austin
B-25849," $6,934.00 "," $1,152.00 ",6,Office Supplies,Pens,Credit Card,11-01-2023,11,1,2023,Sheri Berg,California,Los Angeles
B-25849," $2,901.00 "," $1,411.00 ",2,Office Supplies,Paper,Debit Card,11-01-2023,11,1,2023,Sheri Berg,California,Los Angeles
B-25163," $3,411.00 "," $1,704.00 ",14,Office Supplies,Pens,UPI,11-01-2025,11,1,2025,Douglas Reynolds,California,Los Angeles
B-25398," $9,215.00 ", $767.00 ,13,Electronics,Printers,COD,10-01-2022,10,1,2022,Sandra Perkins,Florida,Tampa
B-25364," $8,649.00 "," $2,631.00 ",13,Electronics,Laptops,EMI,10-01-2024,10,1,2024,Alisha Saunders,California,San Francisco
B-26912," $8,752.00 "," $1,686.00 ",9,Furniture,Tables,Debit Card,08-01-2022,8,1,2022,Michelle Sullivan,Illinois,Chicago
B-26765, $762.00 , $92.00 ,11,Electronics,Printers,COD,06-01-2023,6,1,2023,Jonathan Young,Illinois,Springfield
B-26420," $4,897.00 "," $1,001.00 ",14,Furniture,Sofas,Debit Card,06-01-2025,6,1,2025,Christopher Walker,Ohio,Cincinnati
B-25400," $7,759.00 "," $3,741.00 ",17,Electronics,Printers,UPI,06-01-2025,6,1,2025,Nicholas Johnson,Texas,Dallas
B-25400," $7,521.00 "," $3,457.00 ",16,Office Supplies,Markers,Debit Card,06-01-2025,6,1,2025,Nicholas Johnson,Texas,Dallas
B-26904, $594.00 , $67.00 ,19,Office Supplies,Paper,Debit Card,05-01-2024,5,1,2024,Terry Gilbert,Florida,Miami
